NtsbCaseNumber,EventType,EventDate,AircraftDamage,ProbableCause,Latitude,Longitude,char_count,word_count,Category,Country,CountryCode,State
MIA96LA077,Accident,1996-02-09 12:30:00.000000 +00:00,Substantial,"Failure of the pilot to maintain control of the aircraft after initiating a go-around, which resulted in the right wing contacting the ground.  The unfavorable wind condition was a related factor.",27.969591,-81.94091,196,31,Pilot Error,US,US,FL
CHI02LA208,Accident,2002-07-20 18:30:00.000000 +00:00,Substantial,Directional control not obtained/maintained during the aborted takeoff.,46.180618,-92.78067,71,8,Pilot Error,US,US,MN
GAA19CA122,Accident,2019-01-19 11:00:00.000000 +00:00,Substantial,"The student pilot's failure to control the airplane's speed and direction during the approach, which resulted in landing long, a runway excursion, and impact with a windsock.",25.647499,-80.433334,174,27,Pilot Error,US,US,FL
GAA15CA029,Accident,2015-03-28 10:15:00.000000 +00:00,Substantial,"The pilot's inadequate preflight inspection/planning, which resulted in fuel exhaustion, and a loss of engine power en route.",41.846942,-111.953887,125,18,Pilot Error,US,US,UT
LAX05LA204,Accident,2005-06-14 11:39:00.000000 +00:00,Substantial,"the pilot's failure to maintain an adequate airspeed while turning in strong wind conditions, which resulted in a stall/spin.  A factor in the accident was the high density altitude.",38.802501,-119.78083,182,29,Pilot Error,US,US,CA
CHI89LA184,Accident,1989-09-15 02:00:00.000000 +00:00,Substantial,"THE CO-PILOT'S FAILURE TO RELINQUISH CONTROL OF THE AIRCRAFT TO THE PILOT-IN-COMMAND AFTER ENCOUNTERING DIRECTIONAL CONTROL DIFFICULTIES DURING ROLL-OUT, AND EXCESSIVE BRAKING BY THE CO-PILOT.",39.230247,-85.829666,192,25,Pilot Error,US,US,IN
ANC23LA083,Accident,2023-09-15 18:30:00.000000 +00:00,Substantial,The pilot’s failure to maintain directional control during after encountering a wind gust during landing that resulted in an impact with terrain.,62.946312,-155.52845,145,22,Pilot Error,US,US,AK
ERA09LA394,Accident,2009-07-10 19:27:00.000000 +00:00,Substantial,The in-flight collision with terrain for undetermined reasons.,36.27861,-76.481666,62,8,Other,US,US,NC
CEN11CA503,Accident,2011-07-20 10:20:00.000000 +00:00,Substantial,The student pilot's failure to attain the proper touchdown point and the flight instructor's delayed remedial action.,30.784444,-98.660278,117,17,Pilot Error,US,US,TX
ANC12FA066,Accident,2012-07-18 16:46:00.000000 +00:00,Substantial,"The noninstrument-rated pilot's decision to continue visual flight into instrument meteorological conditions likely leading to spatial disorientation, which resulted in a loss of airplane control and in-flight structural failure.",65.453887,-147.556106,229,29,Pilot Error,US,US,AK
ATL95FA003,Accident,1994-10-03 15:10:00.000000 +00:00,Substantial,"THE PILOT'S CONTINUED VFR FLIGHT INTO IMC CONDITIONS, AND HIS FAILURE TO MAINTAIN A PROPER ALTITUDE OVER MOUNTAINOUS TERRAIN. FACTORS WERE THE LOW CEILING, FOG, AND DRIZZLE WEATHER CONDITIONS, AND THE MOUNTAINOUS TERRAIN AT THE ACCIDENT SITE.",33.7191,-85.789688,242,37,Pilot Error,US,US,AL
ERA16FA033,Accident,2015-11-06 12:35:00.000000 +00:00,Substantial,"An in-flight structural failure due to a severely corroded wing strut, which resulted in a loss of airplane control.",27.2075,-80.842498,116,19,Maintenance / Inspection Issues,US,US,FL
WPR12CA194,Accident,2012-05-08 09:00:00.000000 +00:00,Substantial,"The pilot's improper flare and inadequate recovery from a bounced landing, which resulted in a loss of airplane control.",45.942501,-116.123336,120,19,Pilot Error,US,US,ID
SEA01LA111,Accident,2001-06-01 15:00:00.000000 +00:00,Substantial,The pilot's failure to adequately compensate for wind conditions.  Wind gusts were a factor.,43.559169,-116.210685,92,14,Pilot Error,US,US,ID
SEA07CA233,Accident,2007-08-13 11:10:00.000000 +00:00,Substantial,"The student pilot's failure to maintain rotor RPM during landing approach, and the delayed remedial action by the flight instructor.  A contributing factor was the high density altitude weather condition.",31.798889,-110.6025,204,30,Pilot Error,US,US,AZ
WPR20CA041,Accident,2019-12-05 14:04:00.000000 +00:00,Substantial,"The student pilot's improper landing flare, which resulted in a bounced landing, and the flight instructor’s delayed remedial action and the student’s failure to relinquish control, which resulted in a runway overrun and impact with a fence.",45.628334,-122.39833,241,37,Pilot Error,US,US,WA
CHI90LA224,Accident,1990-08-09 19:35:00.000000 +00:00,Substantial,"POOR PLANNING/DECISION, FLIGHT INTO KNOWN ADVERSE WEATHER CONDITIONS AND OVER CONFIDENCE IN PERSONAL ABILITY BY THE PIC. CONTRIBUTING FACTORS WERE THUNDERSTORMS, TURBULENCE AND UNFAVORABLE WIND.",44.410396,-103.50946,194,25,Pilot Error,US,US,SD
FTW92LA047,Accident,1991-12-15 18:00:00.000000 +00:00,Substantial,"THE PARACHUTE JUMPER'S RESERVE PARACHUTE INADVERTENTLY OPENING, FOR UNDETERMINED REASONS, RESULTING IN THE JUMPER IMPACTING THE RIGHT HORIZONTAL STABILIZER.",34.780208,-91.738998,156,19,Other,US,US,AR
WPR11CA028,Accident,2010-10-19 08:00:00.000000 +00:00,Substantial,The pilot's failure to maintain directional control of the airplane during the takeoff roll.,41.117221,-114.922225,92,14,Pilot Error,US,US,NV
WPR10CA469,Accident,2010-09-24 17:30:00.000000 +00:00,Substantial,"The pilot's failure to maintain control of the airplane during a go-around in turbulent wind conditions, which resulted in a collision with trees.",46.621112,-110.479446,146,23,Pilot Error,US,US,MT
WPR11LA131,Accident,2011-02-10 14:52:00.000000 +00:00,Substantial,"The pilot's use of a non-vented fuel cap, which resulted in a total loss of engine power due to fuel starvation.",38.143611,-122.556114,112,21,Pilot Error,US,US,CA
MIA91LA111,Accident,1991-03-29 11:45:00.000000 +00:00,Substantial,IN-FLIGHT ENCOUNTER WITH WIND GUSTS WHILE FLARING TO LAND AND FAILURE OF THE PILOT TO MAINTAIN DIRECTIONAL CONTROL AND FAILURE TO PERFORM A GOAROUND.,28.129909,-82.590492,149,24,Pilot Error,US,US,FL
ERA17LA254,Accident,2017-07-20 19:50:00.000000 +00:00,Substantial,"The flight instructor's failure to ensure that the airplane's fuel system was free of water contamination before departing, which resulted in a total loss of engine power and subsequent forced landing.",26.228332,-80.308609,201,31,Pilot Error,US,US,FL
LAX03LA091,Accident,2003-02-20 18:20:00.000000 +00:00,Substantial,the student pilot's inadequate compensation for the existing crosswind conditions and failure to maintain directional control during the touch-and-go takeoff.  A factor was his improper use of (failure to reduce) the throttle and normal brakes during the accident sequence.,33.626945,-111.900001,273,39,Pilot Error,US,US,AZ
ERA17LA290,Accident,2017-08-20 17:00:00.000000 +00:00,Substantial,"A leak in the right brake slave cylinder, which led to no fluid in the reservoir and subsequent asymmetric braking.",43.383335,-72.184997,115,20,Mechanical Failure,US,US,NH
LAX90FA179,Accident,1990-05-17 17:53:00.000000 +00:00,Substantial,THE FAILURE OF THE PILOT TO MAINTAIN ADEQUATE AIRSPEED ON FINAL APPROACH RESULTING IN AN AERODYNAMIC STALL. CONTRIBUTING TO THE ACCIDENT WAS THE PILOT'S DELAYED USE OF FLAPS.,32.799747,-117.129981,174,28,Pilot Error,US,US,CA
ERA21LA313,Accident,2021-08-02 12:59:00.000000 +00:00,Substantial,The pilot’s failure to abort the takeoff in sufficient time to stop the airplane on the runway remaining. Contributing to the accident was the lack of airplane takeoff performance due to the pilot’s failure to assure that the carburetor heat control was in the off position and the elevated density altitude.,34.868453,-80.742878,308,51,Pilot Error,US,US,NC
LAX03LA237,Accident,2003-07-20 09:54:00.000000 +00:00,Substantial,The pilot's inadvertent entry into a pilot induced oscillation and failure to maintain airplane control during the takeoff initial climb.  A contributing factor was the pilot's likely impairment by an over-the-counter drug substance that degraded his physical and mental performance.,35.101112,-118.434722,283,40,Pilot Error,US,US,CA
ERA22LA045,Accident,2021-11-04 09:47:00.000000 +00:00,Substantial,Oil exhaustion due to an oil leak that resulted in a total loss of engine power.,33.793803,-84.277894,80,16,Mechanical Failure,US,US,GA
GAA17CA156,Accident,2017-02-24 16:20:00.000000 +00:00,Substantial,"The pilot’s selection of unsuitable terrain for landing, which resulted in a nose-over.",42.571666,-72.289443,87,13,Pilot Error,US,US,MA
GAA18CA468,Accident,2018-08-05 12:30:00.000000 +00:00,Substantial,"The pilot's improper in-flight fuel planning, which resulted in fuel exhaustion and a subsequent total loss of engine power.",40.167778,-118.533332,124,19,Pilot Error,US,US,NV
ERA20CA250,Accident,2020-07-09 13:00:00.000000 +00:00,Substantial,"The student pilot's improper landing flare, which resulted in a hard landing on the nosegear and nosegear collapse.",44.04861,-70.283607,115,18,Pilot Error,US,US,ME
CHI92LA069,Accident,1992-01-10 20:30:00.000000 +00:00,Substantial,THE PROPER TOUCHDOWN POINT WAS NOT ATTAINED AND AN ABORTED LANDING WAS DELAYED BY THE PILOT. A FACTOR RELATED TO THE ACCIDENT WAS THE ICY RUNWAY CONDITIONS.,44.989551,-92.899421,156,27,Pilot Error,US,US,MN
MIA90IA086,Incident,1990-03-11 13:50:00.000000 +00:00,Minor,TOTAL LOSS OF ENGINE POWER WAS UNDETERMINED.,28.580036,-80.820281,44,7,Other,US,US,FL
WPR24LA253,Accident,2024-07-25 08:40:00.000000 +00:00,Substantial,"The pilot's failure to maintain directional control during the landing roll, which resulted in a ground loop.",43.984371,-88.557042,109,17,Pilot Error,US,US,WI
ANC96LA165,Accident,1996-09-28 13:30:00.000000 +00:00,Substantial,failure of the pilot to maintain proper alignment of the selected landing area.  Subsequent encounter with rocks was a related factor.,64.710258,-164.619262,134,21,Pilot Error,US,US,AK
BFO91LA018,Accident,1990-11-23 14:53:00.000000 +00:00,Substantial,THE FAILURE OF FOUR PROPELLER RETENTION AND THE PILOT'S MISJUDGEMENT OF THE FORCED LANDING APPROACH.,37.260269,-77.389205,100,15,Pilot Error,US,US,VA
LAX90FA019,Accident,1989-10-31 07:57:00.000000 +00:00,Substantial,"VFR FLIGHT BY THE PILOT INTO INSTRUMENT METEOROLOGICAL CONDITIONS (IMC), AND HIS FAILURE TO MAINTAIN SUFFICIENT ALTITUDE AND CLEARANCE FROM MOUNTAINOUS TERRAIN.  THE ADVERSE WEATHER AND TERRAIN CONDITIONS WERE RELATED FACTORS.",21.350646,-157.880249,226,31,Pilot Error,US,US,HI
DFW08CA199,Accident,2008-07-25 11:30:00.000000 +00:00,Substantial,The pilot's failure to maintain aircraft control.  Contributing factors were the high temperature and tailwind.,35.958889,-91.169723,111,15,Pilot Error,US,US,AR
SEA95LA022,Accident,1994-11-28 15:40:00.000000 +00:00,Substantial,AN UNEXPLAINED LOSS OF POWER AND THE STUDENT PILOT'S DELAYED APPLICATION OF COLLECTIVE DURING THE LANDING FLARE.,48.319126,-119.930183,112,17,Pilot Error,US,US,WA
CEN20TA071,Accident,2020-01-29 18:10:00.000000 +00:00,Substantial,"A total loss of engine power in both engines due to fuel exhaustion, which resulted in a landing short of the runway.",32.059722,-101.58583,117,22,Pilot Error,US,US,TX
CEN23LA176,Accident,2023-04-28 14:11:00.000000 +00:00,Substantial,The student pilot’s failure to maintain directional control during the landing roll.,31.576586,-94.710096,84,12,Pilot Error,US,US,TX
DEN03LA048,Accident,2003-03-11 13:00:00.000000 +00:00,Substantial,the pilot's failure to maintain aircraft control.  Contributing factors were the crosswind weather condition and gusty wind condition.,38.814167,-106.120834,134,18,Pilot Error,US,US,CO
FTW95LA166,Accident,1995-04-12 14:10:00.000000 +00:00,Substantial,THE PILOT'S FAILURE TO COMPENSATE FOR THE GUSTY CROSSWIND. A FACTOR WAS GUSTING CROSSWINDS.,36.330799,-92.370552,91,14,Pilot Error,US,US,AR
ANC97LA109,Accident,1997-07-21 18:30:00.000000 +00:00,Substantial,The pilots decision to continue the landing into adverse weather conditions and failure to maintain runway alignmet.  A factor was the rain shower which resulted in reduced forward visibility.,58.800373,-156.89978,192,29,Pilot Error,US,US,AK
WPR12FA369,Accident,2012-08-25 21:45:00.000000 +00:00,Substantial,A partial loss of engine power for reasons that could not be determined because examinations revealed no evidence of mechanical anomalies with the airframe or engine that would have precluded normal operation and the pilots’ decision to continue the departure in dark night conditions with the engine not producing full power.,38.89389,-119.995277,326,51,Pilot Error,US,US,CA
CHI04CA136,Accident,2004-06-04 15:10:00.000000 +00:00,Substantial,The CFI failed to maintain adequate airspeed during the go-around which resulted in an inadvertent stall.,43.110279,-88.034446,105,16,Pilot Error,US,US,WI
ANC03LA083,Accident,2003-07-20 12:45:00.000000 +00:00,Substantial,"The pilot's inadvertent use of diesel fuel in a gasoline engine which resulted in a partial loss of engine power, and subsequent collision with trees during a forced landing after takeoff.  A factor contributing to the accident was the pilot's inadequate preflight inspection of the airplane that failed to detect the presence of diesel fuel in the fuel supply.",66.943336,-156.904724,361,59,Pilot Error,US,US,AK
ERA10CA039,Accident,2009-10-24 16:00:00.000000 +00:00,Substantial,The pilot’s failure to maintain control of the helicopter.,33.903888,-79.683891,58,9,Pilot Error,US,US,SC
WPR13CA333,Accident,2013-07-20 15:30:00.000000 +00:00,Substantial,"The glider encountered atmospheric conditions where the lift was not sufficient to maintain flight, which resulted in an off airport landing on rough terrain.",45.668609,-121.508331,158,24,Weather / Environmental Factors,US,US,OR
MIA06LA033,Accident,2005-12-18 13:48:00.000000 +00:00,Substantial,"The failure of the pilot-in-command to maintain airspeed following a reported loss of engine power, resulting in a stall/mush, uncontrolled descent, and in-flight collision with terrain.  Factors in the accident were the pilot's intentional operation of the airplane with known deficiencies (inoperative No. 3 banner release), and inadequate installation of the banner tow-release hook assembly by company maintenance personnel.",25.906944,-80.278335,428,59,Pilot Error,US,US,FL
LAX91LA029,Accident,1990-11-14 15:28:00.000000 +00:00,Substantial,THE FAILURE OF THE STUDENT PILOT TO MAINTAIN AN ADEQUATE AIRSPEED WHILE MANEUVERING IN THE TRAFFIC PATTERN; MAINTAIN CONTROL OF THE AIRCRAFT AND THE INADVERTENT STALL MUSH. A FACTOR IN THE ACCIDENT WAS THE PILOT'S LIMITED TOTAL EXPEREINCE.,32.549446,-117.039695,239,38,Pilot Error,MX,MX,CA
LAX96LA345,Accident,1996-09-19 07:30:00.000000 +00:00,Substantial,The pilot's attempt to perform a low altitude evasive maneuver with inadequate airspeed resulting in a stall/mush.,33.519657,-114.520019,114,17,Pilot Error,US,US,AZ
DEN90LA046,Accident,1990-01-16 16:03:00.000000 +00:00,Substantial,"OVERROTATION OF THE AIRCRAFT DURING TAKEOFF.  FACTORS RELATED TO THE ACCIDENT WERE: THE FIRST OFFICER'S IMPROPER USE OF THE FLIGHT MANUAL, WHICH RESULTED IN HIS IMPROPER CALCULATIONS OF THE ROTATION SPEED, AND INADEQUATE SUPERVISION CONCERNING VERIFICATION OF THE TAKEOFF DATA BY THE CAPTAIN.",40.770709,-73.870697,292,43,Pilot Error,US,US,NY
CHI95LA240,Accident,1995-07-26 13:49:00.000000 +00:00,Substantial,failure of the landing gear braking system for undetermined reason(s) and the pilot's failure to perform the emergency procedure of operating the emergency brake system.  Rough/uneven terrain was a related factor.,45.00949,-93.380645,213,31,Pilot Error,US,US,MN
